candidate_id,title,year,publisher,url,final_url,prescreen_bucket,original_triage_status,original_text_sha256,targeted_fetch_status,targeted_fetch_error,publication_date_from_url,retrieved_text_words,retrieved_text_sha256,retrieved_lonmin_mentions,case_terms,case_mentions_total,event_terms,event_mentions_total,event_distinct_terms,social_terms,social_mentions_total,social_distinct_terms,corporate_terms,corporate_mentions_total,corporate_distinct_terms,early_aug_oct_2012_window,title_has_routine_corporate_signal,title_has_case_process_signal,evidence_class,evidence_note,final_decision,final_reason_code,final_evidence_note
DISC-MEDIA-0206,Marikana I Dont See Any Difference In Living Conditions,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-08-18-marikana-i-dont-see-any-difference-in-living-conditions/,https://www.dailymaverick.co.za/article/2015-08-18-marikana-i-dont-see-any-difference-in-living-conditions/,explicit_case_title_review,priority_manual_review_case_signal,076a11c5bcd7d45bc9f78b78552d41b71779b8b1e959fe498576bef95a79f708,retrieved_extracted,,2015-08-18,1157,076a11c5bcd7d45bc9f78b78552d41b71779b8b1e959fe498576bef95a79f708,12,marikana;wonderkop;nkaneng,16,strike;worker_miner;shooting_death;protest_unrest,19,4,housing;community;commission_inquiry,26,3,earnings_results;funding_debt;exploration_project;commodity_market,4,4,false,false,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0207,Analysis Marikana And Roodepoort Reflect South Africas Policing Crisis,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-08-20-analysis-marikana-and-roodepoort-reflect-south-africas-policing-crisis/,https://www.dailymaverick.co.za/article/2015-08-20-analysis-marikana-and-roodepoort-reflect-south-africas-policing-crisis/,explicit_case_title_review,priority_manual_review_case_signal,f3feaf25fb5c20211d4995c4ab4c9a572f8a3c270ee57f7b3481559c8d576660,retrieved_extracted,,2015-08-20,1290,f3feaf25fb5c20211d4995c4ab4c9a572f8a3c270ee57f7b3481559c8d576660,0,marikana;farlam,12,police;shooting_death;protest_unrest,27,3,community;commission_inquiry,8,2,earnings_results;funding_debt,3,2,false,false,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0208,Parliament Nhleko Is Impressive But Marikana Victims Are Still Waiting,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-09-03-parliament-nhleko-is-impressive-but-marikana-victims-are-still-waiting/,https://www.dailymaverick.co.za/article/2015-09-03-parliament-nhleko-is-impressive-but-marikana-victims-are-still-waiting/,explicit_case_title_review,priority_manual_review_case_signal,284ae99ec530f2b0b2a9e9a17f179544874c2ef28dff214e64f4e434f4c1866e,retrieved_extracted,,2015-09-03,969,284ae99ec530f2b0b2a9e9a17f179544874c2ef28dff214e64f4e434f4c1866e,0,marikana;farlam,8,worker_miner;police;shooting_death,17,3,community;justice_accountability;commission_inquiry,8,3,,0,0,false,false,true,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0209,Marikana Another Delay And A Hint Of Compensation,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-09-15-marikana-another-delay-and-a-hint-of-compensation/,https://www.dailymaverick.co.za/article/2015-09-15-marikana-another-delay-and-a-hint-of-compensation/,explicit_case_title_review,priority_manual_review_case_signal,9ee154c1f130deaf7944ff4007409d55429646f416dfeca8e2411a934469dd59,retrieved_extracted,,2015-09-15,781,9ee154c1f130deaf7944ff4007409d55429646f416dfeca8e2411a934469dd59,0,marikana,10,worker_miner;police;shooting_death,20,3,justice_accountability;commission_inquiry,11,2,earnings_results,2,1,false,false,true,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0210,Marikana Zuma Opens Compensation Discussions,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-09-29-marikana-zuma-opens-compensation-discussions/,https://www.dailymaverick.co.za/article/2015-09-29-marikana-zuma-opens-compensation-discussions/,explicit_case_title_review,priority_manual_review_case_signal,5b8ce6f66e5d0cdc50ce07873a090fc511905f4a7a4ee36f280f1a678d5c790b,retrieved_extracted,,2015-09-29,1061,5b8ce6f66e5d0cdc50ce07873a090fc511905f4a7a4ee36f280f1a678d5c790b,1,marikana,13,strike;worker_miner;police;shooting_death,30,4,justice_accountability;commission_inquiry,22,2,,0,0,false,false,true,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0211,Op Ed Piketty Misses The Mark On Marikana,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-10-06-op-ed-piketty-misses-the-mark-on-marikana/,https://www.dailymaverick.co.za/article/2015-10-06-op-ed-piketty-misses-the-mark-on-marikana/,explicit_case_title_review,priority_manual_review_case_signal,7cf07a234eb1b5655610ea304fa8dd29bfdccc748b7f201182dda46b3d7b167d,retrieved_extracted,,2015-10-06,1951,7cf07a234eb1b5655610ea304fa8dd29bfdccc748b7f201182dda46b3d7b167d,10,marikana;wonderkop,20,strike;worker_miner;police;shooting_death;wage;union;protest_unrest,63,7,housing;justice_accountability,2,2,earnings_results;production_output;commodity_market,16,3,false,false,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0212,Parliament Diary Marikana Still Dogs Ramaphosa,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-11-12-parliament-diary-marikana-still-dogs-ramaphosa/,https://www.dailymaverick.co.za/article/2015-11-12-parliament-diary-marikana-still-dogs-ramaphosa/,explicit_case_title_review,priority_manual_review_case_signal,548d642220bc000593058d3ccf28cc0194e8bb624487a8d6398bfcc380fd6bbc,retrieved_extracted,,2015-11-12,1011,548d642220bc000593058d3ccf28cc0194e8bb624487a8d6398bfcc380fd6bbc,0,marikana;farlam,5,strike;worker_miner;police;shooting_death;union;protest_unrest,27,6,justice_accountability;commission_inquiry,3,2,,0,0,false,false,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0213,Marikana Cyril Cited Compensation Slated,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-11-13-marikana-cyril-cited-compensation-slated/,https://www.dailymaverick.co.za/article/2015-11-13-marikana-cyril-cited-compensation-slated/,explicit_case_title_review,priority_manual_review_case_signal,df8c85a1d732a6893491632f1034b47f8f5276b665313f3ea2ebe9f50d14f13a,retrieved_extracted,,2015-11-13,860,df8c85a1d732a6893491632f1034b47f8f5276b665313f3ea2ebe9f50d14f13a,2,marikana;farlam,11,strike;worker_miner;police;shooting_death;wage,23,5,housing;justice_accountability;commission_inquiry,18,3,earnings_results,2,1,false,false,true,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0214,Marikana What Compensation Discussions,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-12-07-marikana-what-compensation-discussions/,https://www.dailymaverick.co.za/article/2015-12-07-marikana-what-compensation-discussions/,explicit_case_title_review,priority_manual_review_case_signal,dcd0e4e07e684d0f4d0d545b94087180d26838419ed2f83765e125ffafc1a871,retrieved_extracted,,2015-12-07,969,dcd0e4e07e684d0f4d0d545b94087180d26838419ed2f83765e125ffafc1a871,1,marikana;nkaneng,12,worker_miner;police;shooting_death,18,3,justice_accountability;commission_inquiry,12,2,earnings_results,4,1,false,false,true,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0215,Presidency Marikana Compensation Talks To Begin In January,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-12-08-presidency-marikana-compensation-talks-to-begin-in-january/,https://www.dailymaverick.co.za/article/2015-12-08-presidency-marikana-compensation-talks-to-begin-in-january/,explicit_case_title_review,priority_manual_review_case_signal,af57ae12946c332904a4c153c05cbcdb70b713cd104a602baf8b3dcc4f829307,retrieved_extracted,,2015-12-08,795,af57ae12946c332904a4c153c05cbcdb70b713cd104a602baf8b3dcc4f829307,2,marikana,9,worker_miner;police;shooting_death;protest_unrest,17,4,community;justice_accountability;commission_inquiry,10,3,earnings_results,2,1,false,false,true,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0216,Marikana Phiyegas Inquiry Begins As Compensation Is Still Elusive,2016,Daily Maverick,https://www.dailymaverick.co.za/article/2016-05-05-marikana-phiyegas-inquiry-begins-as-compensation-is-still-elusive/,https://www.dailymaverick.co.za/article/2016-05-05-marikana-phiyegas-inquiry-begins-as-compensation-is-still-elusive/,explicit_case_title_review,priority_manual_review_case_signal,02cacdda6ebef85a08dad1a598b198a63df7f6b2fb0ee3b477c059699b45fee2,retrieved_extracted,,2016-05-05,979,02cacdda6ebef85a08dad1a598b198a63df7f6b2fb0ee3b477c059699b45fee2,0,marikana;farlam;wonderkop,18,strike;worker_miner;police;shooting_death,23,4,justice_accountability;commission_inquiry,26,2,earnings_results,3,1,false,false,true,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0217,Shadow Play State Security Marikana And A Bogus Union,2016,Daily Maverick,https://www.dailymaverick.co.za/article/2016-06-02-shadow-play-state-security-marikana-and-a-bogus-union/,https://www.dailymaverick.co.za/article/2016-06-02-shadow-play-state-security-marikana-and-a-bogus-union/,explicit_case_title_review,priority_manual_review_case_signal,94e1af997097ff3ebdb0154328879ce0bcf1fa75bb103ed7aeb0013ebe9ac9c2,retrieved_extracted,,2016-06-02,1982,94e1af997097ff3ebdb0154328879ce0bcf1fa75bb103ed7aeb0013ebe9ac9c2,10,marikana;farlam;wonderkop,8,strike;worker_miner;police;shooting_death;union,35,5,justice_accountability;commission_inquiry,5,2,earnings_results;funding_debt;exploration_project,6,3,false,false,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0218,Op Ed From Soweto To Marikana Police Action And Inaction Then And Now,2016,Daily Maverick,https://www.dailymaverick.co.za/article/2016-06-16-op-ed-from-soweto-to-marikana-police-action-and-inaction-then-and-now/,https://www.dailymaverick.co.za/article/2016-06-16-op-ed-from-soweto-to-marikana-police-action-and-inaction-then-and-now/,explicit_case_title_review,priority_manual_review_case_signal,65da3e83c175cce6b320420c4890d38f002584749dc38f9e309d6d59b3b0b844,retrieved_extracted,,2016-06-16,1451,65da3e83c175cce6b320420c4890d38f002584749dc38f9e309d6d59b3b0b844,0,marikana,2,strike;worker_miner;police;shooting_death;wage;protest_unrest,70,6,community;commission_inquiry,4,2,commodity_market,1,1,false,false,true,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0219,Review Noma The Bleak Journey To The Other Marikana,2016,Daily Maverick,https://www.dailymaverick.co.za/article/2016-06-17-review-noma-the-bleak-journey-to-the-other-marikana/,https://www.dailymaverick.co.za/article/2016-06-17-review-noma-the-bleak-journey-to-the-other-marikana/,explicit_case_title_review,priority_manual_review_case_signal,617ee0bcfd2160735640150fc3596739be805385b1ebd6be05500500f2326d75,retrieved_extracted,,2016-06-17,1139,617ee0bcfd2160735640150fc3596739be805385b1ebd6be05500500f2326d75,0,marikana,6,shooting_death;protest_unrest,3,2,housing,7,1,share_price;earnings_results;transaction,3,3,false,false,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0220,Marikana The Missing Consequences Of A Massacre,2016,Daily Maverick,https://www.dailymaverick.co.za/article/2016-08-11-marikana-the-missing-consequences-of-a-massacre/,https://www.dailymaverick.co.za/article/2016-08-11-marikana-the-missing-consequences-of-a-massacre/,explicit_case_title_review,priority_manual_review_case_signal,bfc25c84cc777d6f2b9bb395d402228d5fb378d2e3a17e0bf91f9b8912d4dc15,retrieved_extracted,,2016-08-11,997,bfc25c84cc777d6f2b9bb395d402228d5fb378d2e3a17e0bf91f9b8912d4dc15,7,marikana;wonderkop,8,strike;worker_miner;police;shooting_death;union,73,5,housing;justice_accountability;commission_inquiry,11,3,exploration_project,3,1,false,false,true,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0221,Marikana And The Feesmustfall Generation Behind The Drama Lies Sas Challenge,2016,Daily Maverick,https://www.dailymaverick.co.za/article/2016-08-16-marikana-and-the-feesmustfall-generation-behind-the-drama-lies-sas-challenge/,https://www.dailymaverick.co.za/article/2016-08-16-marikana-and-the-feesmustfall-generation-behind-the-drama-lies-sas-challenge/,explicit_case_title_review,priority_manual_review_case_signal,83ff228ec46e3039459bcecc524a4207a4e0b79c8cf0a6667214ef1ec407ed2f,retrieved_extracted,,2016-08-16,1033,83ff228ec46e3039459bcecc524a4207a4e0b79c8cf0a6667214ef1ec407ed2f,9,marikana,10,strike;worker_miner;police;shooting_death;wage;union;protest_unrest,42,7,housing;justice_accountability;commission_inquiry,5,3,funding_debt;transaction,2,2,false,false,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0222,Marikana On Edge Occupiers Ready To Defend In Housing Showdown,2016,Daily Maverick,https://www.dailymaverick.co.za/article/2016-09-18-marikana-on-edge-occupiers-ready-to-defend-in-housing-showdown/,https://www.dailymaverick.co.za/article/2016-09-18-marikana-on-edge-occupiers-ready-to-defend-in-housing-showdown/,explicit_case_title_review,priority_manual_review_case_signal,0ebf8625117551f4216316b36cf5f20dcc4dc4fda044ea721423ee7ce4938265,retrieved_extracted,,2016-09-18,1116,0ebf8625117551f4216316b36cf5f20dcc4dc4fda044ea721423ee7ce4938265,11,marikana;nkaneng,8,strike;worker_miner;police;shooting_death;wage;protest_unrest;koppie,31,7,housing;community;commission_inquiry,36,3,exploration_project,1,1,false,false,true,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0223,Marikana Sikhale Sonke Withdraws From Lonmin Mediations,2016,Daily Maverick,https://www.dailymaverick.co.za/article/2016-12-06-marikana-sikhale-sonke-withdraws-from-lonmin-mediations/,https://www.dailymaverick.co.za/article/2016-12-06-marikana-sikhale-sonke-withdraws-from-lonmin-mediations/,explicit_case_title_review,priority_manual_review_case_signal,9a906f3e29ec989319e81d4064aa100e0502124f0aa70cd1d0a4667197dceb3f,retrieved_extracted,,2016-12-06,1032,9a906f3e29ec989319e81d4064aa100e0502124f0aa70cd1d0a4667197dceb3f,22,marikana;farlam;nkaneng,15,strike;worker_miner;police;shooting_death;koppie,16,5,housing;community;slp;justice_accountability;commission_inquiry,21,5,funding_debt;exploration_project,6,2,false,false,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0224,Marikana More Than Four Years After The Massacre That Shocked The World Charges Against Police Finally Laid,2016,Daily Maverick,https://www.dailymaverick.co.za/article/2016-12-12-marikana-more-than-four-years-after-the-massacre-that-shocked-the-world-charges-against-police-finally-laid/,https://www.dailymaverick.co.za/article/2016-12-12-marikana-more-than-four-years-after-the-massacre-that-shocked-the-world-charges-against-police-finally-laid/,explicit_case_title_review,priority_manual_review_case_signal,826e2bd48abe3afb2d13c1d1badb2e2dcd937dfcf50f7b60553aabb461213aee,retrieved_extracted,,2016-12-12,1617,826e2bd48abe3afb2d13c1d1badb2e2dcd937dfcf50f7b60553aabb461213aee,9,marikana;wonderkop,19,strike;worker_miner;police;shooting_death;wage;koppie,55,6,housing;slp;justice_accountability;commission_inquiry,39,4,earnings_results,7,1,false,false,true,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
