record_id,source_phase,title,year,publisher,url,fetch_status,fetch_error,extraction_method,fresh_words,fresh_sha256,global_extraction_collision,usable_for_textwide_similarity
SEC-MEDIA-0022,archive_media_post_republication,Platinum Strikes The Battle Intensifies,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-06-02-platinum-strikes-the-battle-intensifies/,retrieved_extracted,,trafilatura,1214,32cb88d8c5fdd1bf42fbc5309d0bffc0f48a515f49b512f93c6389f96543f083,false,true
SEC-MEDIA-0392,archive_media_post_republication,Labour Court Rules Against Amcu,2014,Engineering News,https://www.engineeringnews.co.za/article/labour-court-rules-against-amcu-2014-06-02,retrieved_extracted,,trafilatura,575,8a35146aa8094a6280982413d469783da8519babe042317460f30ca9dc8d143e,false,true
SEC-MEDIA-0477,archive_media_post_republication,Platinum Companies Considering Amcus Latest Wage Proposal,2014,Engineering News,https://www.engineeringnews.co.za/article/platinum-companies-considering-amcus-latest-wage-proposal-2014-06-04,retrieved_extracted,,trafilatura,764,bd673d60d3409275bb9c28cbdf494fe1814b111ea6d7dc52e2785fd76a3bb6fb,false,true
SEC-MEDIA-0622,archive_media_post_republication,Sibanye Eyes Platinum Opportunities As Sector Overdue For Consolidation,2014,Engineering News,https://www.engineeringnews.co.za/article/sibanye-eyes-platinum-opportunities-as-sector-overdue-for-consolidation-2014-06-04,retrieved_extracted,,trafilatura,807,648a2b0ad8c033baefb345bfc0ef6eed585d0accdddacdcc412133f0ef226aad,false,true
SEC-MEDIA-0169,archive_media_post_republication,Amcu Labour Case In Court,2014,Engineering News,https://www.engineeringnews.co.za/article/amcu-labour-case-in-court-2014-06-05,retrieved_extracted,,trafilatura,560,38b9c39d11555daab6b47cd5adb2c42710f7146befb425384000a0d7e172ae5d,false,true
SEC-MEDIA-0024,archive_media_post_republication,Amcu Strike Ramathlodis Platinum Team Fizzles,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-06-09-amcu-strike-ramathlodis-platinum-team-fizzles/,retrieved_extracted,,trafilatura,1439,03d2086f28838ea1005b75f2b03df22b0c950a52ab7d3a6da4390a405bef3cd2,false,true
SEC-MEDIA-0025,archive_media_post_republication,Platinum Strike Ramatlhodi Out No End In Sight Whats Next,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-06-09-platinum-strike-ramatlhodi-out-no-end-in-sight-whats-next/,retrieved_extracted,,trafilatura,964,3aff22d9856479bdedee4497fdafffdc98a7443e6dbae84c234cf446724d04ff,false,true
SEC-MEDIA-0280,archive_media_post_republication,As Stakeholders Negotiate Platinum Strike Costs Rise,2014,Engineering News,https://www.engineeringnews.co.za/article/as-stakeholders-negotiate-platinum-strike-costs-rise-2014-06-09,retrieved_extracted,,trafilatura,591,fc7baf429f25e6781e1869569c2311d658f082423e2eeb1c0c76af64881830e5,false,true
SEC-MEDIA-0424,archive_media_post_republication,Minister Pleads For Resolution At Mondays Platinum Strike Meeting,2014,Engineering News,https://www.engineeringnews.co.za/article/minister-pleads-for-resolution-at-mondays-platinum-strike-meeting-2014-06-09,retrieved_extracted,,trafilatura,672,e8ff98ebbf2f38e25a8a4056cd97aace98d5bab805b0aa16016c86d7b0ae6402,false,true
SEC-MEDIA-0026,archive_media_post_republication,Platinum Strike Mining Minister Claims Hollow Victory,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-06-11-platinum-strike-mining-minister-claims-hollow-victory/,retrieved_extracted,,trafilatura,1173,dcecda83247c3923fef670f6f16a4577fa0c0d4ac3577479894f1e0575c9086d,false,true
SEC-MEDIA-0027,archive_media_post_republication,Platinum Strike Wages Politics And The Ancs False Boogeymen,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-06-11-platinum-strike-wages-politics-and-the-ancs-false-boogeymen/,retrieved_extracted,,trafilatura,1143,0c9d252476208bd3ab4d704a0917b3cbf135da8f914c24954426ab1c1848e073,false,true
SEC-MEDIA-0028,archive_media_post_republication,Platinum Strike Never Ending Story Set To End,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-06-12-platinum-strike-never-ending-story-set-to-end/,retrieved_extracted,,trafilatura,888,347fe91d70398cccc28bd9cf8eab5d8e9cf934482c4cb5c5d52bab995f71cb93,false,true
SEC-MEDIA-0188,archive_media_post_republication,Amcu Platinum Producers Agree On In Principle Undertakings,2014,Engineering News,https://www.engineeringnews.co.za/article/amcu-platinum-producers-agree-on-in-principle-undertakings-2014-06-12,retrieved_extracted,,trafilatura,706,d012da435220aae2ad57557e78b7114e2646a05085351336ee231db7fc3197ac,false,true
DISC-MEDIA-0156,archive_media_post_republication,Marikana Commission When Warning Shots Kill And Wound,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-06-17-marikana-commission-when-warning-shots-kill-and-wound/,retrieved_extracted,,trafilatura,3081,2554186a0bd9efdd7f155dc99d684c2fd2c9d6670ac1276498afc5d3d0da0370,false,true
SEC-MEDIA-0417,archive_media_post_republication,Mining Companies Reviewing Amcu Response To Wage Offer,2014,Engineering News,https://www.engineeringnews.co.za/article/mining-companies-reviewing-amcu-response-to-wage-offer-2014-06-17,retrieved_extracted,,trafilatura,491,9f16f109a7f0536b139c1fbe91edf34e68008cd438819d91f7da184abd487721,false,true
SEC-MEDIA-0416,archive_media_post_republication,Mining Companies Meet With Amcu Over New Demands,2014,Engineering News,https://www.engineeringnews.co.za/article/mining-companies-meet-with-amcu-over-new-demands-2014-06-19,retrieved_extracted,,trafilatura,480,bb6b5c77e7c3310e61db5f5997885936425f45769ec9ebbc8a42ef1b135bfe9a,false,true
SEC-MEDIA-0476,archive_media_post_republication,Platinum Companies Amcu Meetings Continue,2014,Engineering News,https://www.engineeringnews.co.za/article/platinum-companies-amcu-meetings-continue-2014-06-20,retrieved_extracted,,trafilatura,683,24c96f98eba7cb53c8e8f71ea84a554207bc9201384e641e90dc418cf78741ca,false,true
SEC-MEDIA-0029,archive_media_post_republication,Platinum Strike No More After Losing R10 6 Billion In Wages Miners Claim Victory,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-06-23-platinum-strike-no-more-after-losing-r10-6-billion-in-wages-miners-claim-victory/,retrieved_extracted,,trafilatura,1252,93ef6b2af52ac21f36da73469c7cfc967bd9a4df6b05e5ca8eced7fcdc5096ff,false,true
SEC-MEDIA-0237,archive_media_post_republication,Amcu To Meet With Members To Discuss Companies Response,2014,Engineering News,https://www.engineeringnews.co.za/article/amcu-to-meet-with-members-to-discuss-companies-response-2014-06-23,retrieved_extracted,,trafilatura,548,e051cb6580cc12f274349f6e0c4f74e39892937c42fb2403125918f06a3a7d1f,false,true
SEC-MEDIA-0485,archive_media_post_republication,Platinum Strike Experience Should Strengthen Collective Bargaining Davies,2014,Engineering News,https://www.engineeringnews.co.za/article/platinum-strike-experience-should-strengthen-collective-bargaining-davies-2014-06-24,retrieved_extracted,,trafilatura,658,0de2753fd8869603c9af3ceb118d0a2f964b6a68d00d6d9c7f530fc05fca383e,false,true
DISC-MEDIA-0157,archive_media_post_republication,Marikana Commission Mr X Mr White,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-06-26-marikana-commission-mr-x-mr-white/,retrieved_extracted,,trafilatura,1373,1fcda3597d844570d6d8dfa37cff36d459d7dfa839f664907a7d5846a1e2a43d,false,true
SEC-MEDIA-0030,archive_media_post_republication,Groundup Who Won The Platinum Strike The Figures Speak.,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-06-27-groundup-who-won-the-platinum-strike-the-figures-speak./,retrieved_extracted,,trafilatura,2015,2aa3ba31272e2191a191a433c3e5ec14424364a9f9e2512a520f93c9c7f00891,false,true
SEC-MEDIA-0031,archive_media_post_republication,Op Ed Amcu Victory Is More Than Just About The Figures,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-06-29-op-ed-amcu-victory-is-more-than-just-about-the-figures/,retrieved_extracted,,trafilatura,774,a58257a3728fadf6b5192146d4a982e5a5590571ea38159c7fcc7d75567a71d8,false,true
SEC-MEDIA-0116,archive_media_post_republication,After The Platinum Strike We Dare Not Fail Now,2014,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2014-06-30-after-the-platinum-strike-we-dare-not-fail-now/,retrieved_extracted,,trafilatura,1192,772e671ce3561e28090cccd2e10526a64a18d30ccedebf4f45ef7f69a833e325,false,true
SEC-MEDIA-0117,archive_media_post_republication,Lessons From The Platinum Strike The Poison Of Inequality,2014,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2014-07-01-lessons-from-the-platinum-strike-the-poison-of-inequality/,retrieved_extracted,,trafilatura,1058,5b5f462275232d55803d9262bc35d7fe857fd0188cf29f449214dca75b5476ef,false,true
DISC-MEDIA-0158,archive_media_post_republication,Marikana Commission Mr Xs Testimony Collapses Under Cross Examination,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-07-04-marikana-commission-mr-xs-testimony-collapses-under-cross-examination/,retrieved_extracted,,trafilatura,1489,a4cb347a12fcde897a8d9fdf6956d8b26ca161cb2473cd97d3c4389c01415e3d,false,true
DISC-MEDIA-0159,archive_media_post_republication,Daily Vox The Forgotten People Of Marikana,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-07-10-daily-vox-the-forgotten-people-of-marikana/,retrieved_extracted,,trafilatura,542,5392b68dc0672f594bf51e8c61ef3d8c6874ffdb6be77efe9e8bff549903bb07,false,true
DISC-MEDIA-0160,archive_media_post_republication,Marikana Commission Mthethwa Chooses Middle Road,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-07-15-marikana-commission-mthethwa-chooses-middle-road/,retrieved_extracted,,trafilatura,1374,06593111a456e3da54806d49c5f61954384a32434c4fffde371fea00c9c43b1d,false,true
SEC-MEDIA-0397,archive_media_post_republication,Living Wages Living Allowances And The Platinum Strike,2014,Engineering News,https://www.engineeringnews.co.za/article/living-wages-living-allowances-and-the-platinum-strike-2014-07-18,retrieved_extracted,,trafilatura,1212,72dbc89d5a9f224fe40e8b0bac7a139283502577c6a78f5cd20a883f0164515c,false,true
DISC-MEDIA-0161,archive_media_post_republication,The Buffalo Prince And The Marikana Commission,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-08-11-the-buffalo-prince-and-the-marikana-commission/,retrieved_extracted,,trafilatura,1816,38761916c3cde16b80bd97d308b721650f64709a11e941130548356866a074fa,false,true
DISC-MEDIA-0612,archive_media_post_republication,Ramaphosa To Testify At Farlam Commission,2014,Engineering News,https://www.engineeringnews.co.za/article/ramaphosa-to-testify-at-farlam-commission-2014-08-11,retrieved_extracted,,trafilatura,720,d0233456fc103ef28b2705a7bf865468fb1529dde183fb4f11bc69ece770e562,false,true
SEC-MEDIA-0283,archive_media_post_republication,Black Owned Merafes Doubles Earnings Benefits From Platinum Strike,2014,Engineering News,https://www.engineeringnews.co.za/article/black-owned-merafes-doubles-earnings-benefits-from-platinum-strike-2014-08-12,retrieved_extracted,,trafilatura,1191,4243e6cd7fce326231de755a2775f3d4d99739cafbb4a27027f1042934d527b7,false,true
DISC-MEDIA-0162,archive_media_post_republication,Marikana Commission Families Speak,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-08-14-marikana-commission-families-speak/,retrieved_extracted,,trafilatura,989,d4de8797dd6d9f731c6c84bdc778c4f0e98bd0c5b2deb9388f152d6181192b8d,false,true
DISC-MEDIA-0163,archive_media_post_republication,Marikana Two Years On Cape Towns Protest Artists Remember The Dead,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-08-15-marikana-two-years-on-cape-towns-protest-artists-remember-the-dead/,retrieved_extracted,,trafilatura,1115,9cf6ddb4f49ba7ae6d67b4cf9b55e404ab5a06b60afb404287a9cd592a15329c,false,true
DISC-MEDIA-0164,archive_media_post_republication,Editorial Never Forget Marikana,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-08-17-editorial-never-forget-marikana/,retrieved_extracted,,trafilatura,1642,eec1383316fbc70871cf7ac06461c5ea82b9d75f26c889408e18ebf078800a92,false,true
SEC-MEDIA-0235,archive_media_post_republication,Amcu To Fight Amplats Sale,2014,Engineering News,https://www.engineeringnews.co.za/article/amcu-to-fight-amplats-sale-2014-08-18,retrieved_extracted,,trafilatura,589,37a926a86a7484d73e45cb3dd6e857068243d7f9473c969b962fb3eaa93076af,false,true
DISC-MEDIA-0165,archive_media_post_republication,Marikana Where Art Thou,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-08-19-marikana-where-art-thou/,retrieved_extracted,,trafilatura,1148,1de955b30631077165e4c12217f5cee4f164ed6915790ee17b463ae6f55a9a49,false,true
SEC-MEDIA-0484,archive_media_post_republication,Platinum Strike Consequences Starting To Take Shape,2014,Engineering News,https://www.engineeringnews.co.za/article/platinum-strike-consequences-starting-to-take-shape-2014-08-22,retrieved_extracted,,trafilatura,1286,bab42885056201948e39fcffe9660aff2a662a49b26a7e1719de6e1303d2e73f,false,true
DISC-MEDIA-0335,archive_media_post_republication,Marikana Not The Place For Political Grandstanding,2014,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2014-08-25-marikana-not-the-place-for-political-grandstanding/,retrieved_extracted,,trafilatura,806,9da601479417fa6c0c730bf77c2ddc27d748e6379e0e1f5b32360c64690abe9e,false,true
DISC-MEDIA-0166,archive_media_post_republication,Marikana Commission Minister Shabangu Cant Act,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-08-26-marikana-commission-minister-shabangu-cant-act/,retrieved_extracted,,trafilatura,1195,20cba87c94a33dae70abb76b941ef1f58ee0841a3a31ea880e2c4550c972a000,false,true
DISC-MEDIA-0167,archive_media_post_republication,Marikana When Comrades Clash It Is The Truth That Suffers,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-09-01-marikana-when-comrades-clash-it-is-the-truth-that-suffers/,retrieved_extracted,,trafilatura,2293,191fa5cf1e9e860da1f1bddd31d7c50c3311d729f9cd83a438b958e9735a7766,false,true
DISC-MEDIA-0168,archive_media_post_republication,Marikana Commission Lonmin Under A Scorching Spotlight,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-09-15-marikana-commission-lonmin-under-a-scorching-spotlight/,retrieved_extracted,,trafilatura,1793,9fb8e05c046785f767f3530defa06a824d71418c411a211831128576201dad58,false,true
DISC-MEDIA-0169,archive_media_post_republication,Marikana Commission Questions Unanswered,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-09-17-marikana-commission-questions-unanswered/,retrieved_extracted,,trafilatura,1109,14dae258a5d62507637f2e4fa506c170906873fa2d9f5655ae1965d6d0abd1b9,false,true
DISC-MEDIA-0336,archive_media_post_republication,Without A Trace Lonmins Bermuda Connection,2014,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2014-09-19-without-a-trace-lonmins-bermuda-connection/,retrieved_extracted,,trafilatura,1231,8dc59ef07fd494b4df228baa5f65694b913d0ca32d1d66d53e7f24b45effbbd7,false,true
DISC-MEDIA-0447,archive_media_post_republication,Lonmin Denies Allegations Of Tax Evasion,2014,Engineering News,https://www.engineeringnews.co.za/article/lonmin-denies-allegations-of-tax-evasion-2014-09-23,retrieved_extracted,,trafilatura,668,43b730a22dbe6edd88d5a64bd15847102a109b4b88627098845bc46e3e079491,false,true
DISC-MEDIA-0170,archive_media_post_republication,Marikana Sceptical Miners Await An End To The Farlam Commission,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-09-25-marikana-sceptical-miners-await-an-end-to-the-farlam-commission/,retrieved_extracted,,trafilatura,1022,ad6ee619b3c8c04872ce16891d5b10885fa327a764bd985778f9a0dc5064b834,false,true
SEC-MEDIA-0492,archive_media_post_republication,Platinum Strikers Could Have Shot Themselves In The Foot,2014,Engineering News,https://www.engineeringnews.co.za/article/platinum-strikers-could-have-shot-themselves-in-the-foot-2014-09-26,retrieved_extracted,,trafilatura,992,0d86b0b364f3713aa14654ab51985948be59920f76038c70d43b4c7c3762c66d,false,true
DISC-MEDIA-0171,archive_media_post_republication,Marikana The Musical A Tale Of Democracys Pitfalls,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-10-09-marikana-the-musical-a-tale-of-democracys-pitfalls/,retrieved_extracted,,trafilatura,805,d83fbd5a8bfe766a7cbb884575501d13234e16c34669627ff95645a0d06c865d,false,true
DISC-MEDIA-0172,archive_media_post_republication,Marikana Dont Touch Lonmin On Its Bermuda,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-10-12-marikana-dont-touch-lonmin-on-its-bermuda/,retrieved_extracted,,trafilatura,1369,a49692b7fb4ee4c2ec694b2ed3e046c7463c736f784a0875f66ce7660926dd6e,false,true
DISC-MEDIA-0173,archive_media_post_republication,Marikana The List Of Accused,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-10-31-marikana-the-list-of-accused/,retrieved_extracted,,trafilatura,1534,cb2d40e57468919e84b4b4824933a798b4bbaeb938f5ec61c20158b5265671df,false,true
DISC-MEDIA-0174,archive_media_post_republication,Marikana How The Police Constructed Their Story,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-11-05-marikana-how-the-police-constructed-their-story/,retrieved_extracted,,trafilatura,723,9ac96d67a5bf2608769e0c5efad6d229527a309e5f9c461a1663c668ef9b638f,false,true
DISC-MEDIA-0175,archive_media_post_republication,Marikana Lonmins Broken Promises,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-11-05-marikana-lonmins-broken-promises/,retrieved_extracted,,trafilatura,597,60cb3d9254e7e7337e758879274b8f85b4957b3dbcaab5c8c83cf7079474a801,false,true
DISC-MEDIA-0176,archive_media_post_republication,Marikana Phiyega Not Fit For Office,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-11-05-marikana-phiyega-not-fit-for-office/,retrieved_extracted,,trafilatura,764,4488f56e50a582254c2f7c3f5f5d2d9d1ca134d7f5536bf0d4212c4f5213df84,false,true
