candidate_id,publisher,url,canonical_url,year,title,prescreen_bucket,final_url,targeted_fetch_status,targeted_fetch_error,publication_date_from_url,retrieved_text_words,retrieved_text_sha256,retrieved_lonmin_mentions,retrieved_sibanye_mentions,case_terms,case_mentions_total,event_terms,event_mentions_total,event_distinct_terms,social_terms,social_mentions_total,social_distinct_terms,corporate_terms,corporate_mentions_total,corporate_distinct_terms,early_aug_oct_2012_window,title_has_routine_corporate_signal,title_has_case_process_signal,evidence_class,evidence_note,final_decision,final_reason_code,final_evidence_note
SEC-MEDIA-0556,Engineering News,https://www.engineeringnews.co.za/article/sibanye-aquarius-deal-jumps-final-hurdle-2016-03-22,https://engineeringnews.co.za/article/sibanye-aquarius-deal-jumps-final-hurdle-2016-03-22,2016,Sibanye Aquarius Deal Jumps Final Hurdle,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-aquarius-deal-jumps-final-hurdle-2016-03-22,retrieved_extracted,,2016-03-22,451,60095e67b9729cd59a0170aa317769e08432cde79ee5ef9967c4ddc0be876b00,0,5,,0,,0,0,,0,0,share_price;earnings_results;transaction,8,3,false,false,false,ambiguous_secondary_review,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0557,Engineering News,https://www.engineeringnews.co.za/article/sibanye-aquarius-deal-jumps-final-hurdle-2016-04-01,https://engineeringnews.co.za/article/sibanye-aquarius-deal-jumps-final-hurdle-2016-04-01,2016,Sibanye Aquarius Deal Jumps Final Hurdle,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-aquarius-deal-jumps-final-hurdle-2016-04-01,retrieved_extracted,,2016-04-01,421,fe99a128a47ab35e0a31fd1d9463d50afe4e378d700b26d852d1ac27270ffaf5,0,4,,0,,0,0,,0,0,share_price;earnings_results;transaction,6,3,false,false,false,ambiguous_secondary_review,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0558,Engineering News,https://www.engineeringnews.co.za/article/sibanye-assumes-full-ownership-of-kroondal-from-amplats-earlier-than-expected-2023-11-01,https://engineeringnews.co.za/article/sibanye-assumes-full-ownership-of-kroondal-from-amplats-earlier-than-expected-2023-11-01,2023,Sibanye Assumes Full Ownership Of Kroondal From Amplats Earlier Than Expected,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-assumes-full-ownership-of-kroondal-from-amplats-earlier-than-expected-2023-11-01,retrieved_extracted,,2023-11-01,843,75d85023a1a6f72fc834da57c490e67e9ed1b6e01d48ef28c9bb83e6b4eb1b8c,0,10,,0,worker_miner;wage,2,2,commission_inquiry,1,1,share_price;earnings_results;production_output;transaction,12,4,false,false,false,sibanye_context_without_case_anchor_review,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0559,Engineering News,https://www.engineeringnews.co.za/article/sibanye-awards-51-bursaries-2022-02-07,https://engineeringnews.co.za/article/sibanye-awards-51-bursaries-2022-02-07,2022,Sibanye Awards 51 Bursaries,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-awards-51-bursaries-2022-02-07,retrieved_extracted,,2022-02-07,517,cfc8638cc724f5c27d4054a78d6b5c6c6123a62c1c1a075573e94ced44c88e0b,0,6,marikana;bapo,2,,0,0,community,3,1,earnings_results,2,1,false,false,false,strong_case_context_supported,Body contains a high-specificity Marikana case term reinforced by labour/event/social/governance context.,,,
SEC-MEDIA-0560,Engineering News,https://www.engineeringnews.co.za/article/sibanye-backs-out-of-brazilian-base-metal-mines-acquisition-2022-01-24,https://engineeringnews.co.za/article/sibanye-backs-out-of-brazilian-base-metal-mines-acquisition-2022-01-24,2022,Sibanye Backs Out Of Brazilian Base Metal Mines Acquisition,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-backs-out-of-brazilian-base-metal-mines-acquisition-2022-01-24,retrieved_extracted,,2022-01-24,573,7f139e875889c53766a7194703d553ffacab43e2399f5a04a9de4d8d5be48bbe,0,6,,0,,0,0,,0,0,earnings_results;production_output;transaction;exploration_project,7,4,false,true,false,strong_routine_no_case_anchor,Routine corporate/financial/production article with no Marikana/Lonmin case anchor.,,,
SEC-MEDIA-0561,Engineering News,https://www.engineeringnews.co.za/article/sibanye-bags-saimm-gold-sector-safety-awards-2014-08-25,https://engineeringnews.co.za/article/sibanye-bags-saimm-gold-sector-safety-awards-2014-08-25,2014,Sibanye Bags Saimm Gold Sector Safety Awards,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-bags-saimm-gold-sector-safety-awards-2014-08-25,retrieved_extracted,,2014-08-25,438,096cc0ec35da6911d2b1c8e6c58d1f771122e3751fe9f89c8315f30b04ed8415,0,4,,0,,0,0,,0,0,earnings_results,2,1,false,false,false,ambiguous_secondary_review,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0562,Engineering News,https://www.engineeringnews.co.za/article/sibanye-bags-saimm-gold-sector-safety-awards-2014-09-05,https://engineeringnews.co.za/article/sibanye-bags-saimm-gold-sector-safety-awards-2014-09-05,2014,Sibanye Bags Saimm Gold Sector Safety Awards,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-bags-saimm-gold-sector-safety-awards-2014-09-05,retrieved_extracted,,2014-09-05,266,c720aba17fa78b1ef7a4987b341682d4d662d137b980f591e44c2966b3dcd7ca,0,0,,0,,0,0,,0,0,earnings_results,2,1,false,false,false,no_case_anchor,"Extracted article text contains no Marikana, Lonmin or Sibanye anchor.",,,
SEC-MEDIA-0563,Engineering News,https://www.engineeringnews.co.za/article/sibanye-banks-on-us-mines-high-palladium-price-as-south-african-strike-spreads-2019-01-15,https://engineeringnews.co.za/article/sibanye-banks-on-us-mines-high-palladium-price-as-south-african-strike-spreads-2019-01-15,2019,Sibanye Banks On Us Mines High Palladium Price As South African Strike Spreads,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-banks-on-us-mines-high-palladium-price-as-south-african-strike-spreads-2019-01-15,retrieved_extracted,,2019-01-15,499,1fcb56fc8291cdf47d7dc0684b0479d15b6d92a68d8d9e5479a7ab5284669d33,0,4,,0,strike;worker_miner;wage;union,15,4,,0,0,earnings_results,2,1,false,false,true,sibanye_context_without_case_anchor_review,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0564,Engineering News,https://www.engineeringnews.co.za/article/sibanye-becomes-latest-gold-producer-to-ink-3yr-wage-deal-with-unions-2015-10-22,https://engineeringnews.co.za/article/sibanye-becomes-latest-gold-producer-to-ink-3yr-wage-deal-with-unions-2015-10-22,2015,Sibanye Becomes Latest Gold Producer To Ink 3Yr Wage Deal With Unions,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-becomes-latest-gold-producer-to-ink-3yr-wage-deal-with-unions-2015-10-22,retrieved_extracted,,2015-10-22,885,e2d074eff8d997479d05c0f57a716a343bd141991c6fdae07c714bd3e156b113,0,6,,0,worker_miner;wage;union,28,3,commission_inquiry,1,1,earnings_results,2,1,false,false,false,sibanye_context_without_case_anchor_review,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0565,Engineering News,https://www.engineeringnews.co.za/article/sibanye-bides-time-on-battery-metals-push-as-asset-prices-soar-2022-05-10,https://engineeringnews.co.za/article/sibanye-bides-time-on-battery-metals-push-as-asset-prices-soar-2022-05-10,2022,Sibanye Bides Time On Battery Metals Push As Asset Prices Soar,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-bides-time-on-battery-metals-push-as-asset-prices-soar-2022-05-10,retrieved_extracted,,2022-05-10,646,76e5cb99e719632479292826b8d8de737643104e8559d320074e06e05bbfff11,0,5,,0,worker_miner;protest_unrest,3,2,community,1,1,earnings_results;transaction;exploration_project,7,3,false,false,false,sibanye_context_without_case_anchor_review,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0566,Engineering News,https://www.engineeringnews.co.za/article/sibanye-bids-r407m-for-wits-gold-2013-12-11,https://engineeringnews.co.za/article/sibanye-bids-r407m-for-wits-gold-2013-12-11,2013,Sibanye Bids R407M For Wits Gold,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-bids-r407m-for-wits-gold-2013-12-11,retrieved_extracted,,2013-12-11,1128,f6f3dd2dc33b88fec2118a44960e056aeef5ddddf334339efdc9e688bf36b942,0,15,,0,worker_miner,1,1,,0,0,share_price;earnings_results;production_output;funding_debt;transaction;exploration_project;commodity_market,27,7,false,false,false,ambiguous_secondary_review,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0567,Engineering News,https://www.engineeringnews.co.za/article/sibanye-blames-workers-not-following-rules-as-mine-deaths-spike-2018-06-12,https://engineeringnews.co.za/article/sibanye-blames-workers-not-following-rules-as-mine-deaths-spike-2018-06-12,2018,Sibanye Blames Workers Not Following Rules As Mine Deaths Spike,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-blames-workers-not-following-rules-as-mine-deaths-spike-2018-06-12,retrieved_extracted,,2018-06-12,798,497b8f6373ff391d9f3656097c4df8b5f43ec0c557335dc51a7e9f940606125f,0,9,,0,worker_miner;shooting_death;union,17,3,,0,0,earnings_results,2,1,false,false,true,sibanye_context_without_case_anchor_review,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0568,Engineering News,https://www.engineeringnews.co.za/article/sibanye-bolsters-support-for-higher-education-with-r15m-grant-to-uj-2017-08-18,https://engineeringnews.co.za/article/sibanye-bolsters-support-for-higher-education-with-r15m-grant-to-uj-2017-08-18,2017,Sibanye Bolsters Support For Higher Education With R15M Grant To Uj,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-bolsters-support-for-higher-education-with-r15m-grant-to-uj-2017-08-18,retrieved_extracted,,2017-08-18,717,e28ac0e30bf521300b69d3e04c32c6f9cf89889a001760c4b220600b5e684ca0,0,8,,0,worker_miner;shooting_death,2,2,housing,1,1,earnings_results;funding_debt;exploration_project,4,3,false,false,false,sibanye_context_without_case_anchor_review,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0569,Engineering News,https://www.engineeringnews.co.za/article/sibanye-boosts-its-financial-assistance-programmes-for-employees-2015-06-26,https://engineeringnews.co.za/article/sibanye-boosts-its-financial-assistance-programmes-for-employees-2015-06-26,2015,Sibanye Boosts Its Financial Assistance Programmes For Employees,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-boosts-its-financial-assistance-programmes-for-employees-2015-06-26,retrieved_extracted,,2015-06-26,533,2982c9110d500694066642c9e40f50112a0750aa36f35915e3b93bc0accc8fe2,0,7,,0,worker_miner;wage,4,2,community,1,1,earnings_results;funding_debt,9,2,false,false,false,sibanye_context_without_case_anchor_review,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0570,Engineering News,https://www.engineeringnews.co.za/article/sibanye-boosts-its-financial-assistance-programmes-for-employees-2015-07-10,https://engineeringnews.co.za/article/sibanye-boosts-its-financial-assistance-programmes-for-employees-2015-07-10,2015,Sibanye Boosts Its Financial Assistance Programmes For Employees,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-boosts-its-financial-assistance-programmes-for-employees-2015-07-10,retrieved_extracted,,2015-07-10,530,96e510779a6c09c8cc586a1739cca07be8ff903275d5a8a956057db705a4bf07,0,7,,0,worker_miner;wage,4,2,community,1,1,earnings_results;funding_debt,9,2,false,false,false,sibanye_context_without_case_anchor_review,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0571,Engineering News,https://www.engineeringnews.co.za/article/sibanye-buys-back-about-3-of-shares-in-issue-2021-09-13,https://engineeringnews.co.za/article/sibanye-buys-back-about-3-of-shares-in-issue-2021-09-13,2021,Sibanye Buys Back About 3 Of Shares In Issue,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-buys-back-about-3-of-shares-in-issue-2021-09-13,retrieved_extracted,,2021-09-13,652,b218a9123cdacacc2e581242776005c0a5b072ab80ea789ff96e46b782a44a73,0,2,,0,worker_miner;wage,2,2,,0,0,share_price;earnings_results;transaction;dividend_rights;commodity_market,12,5,false,false,false,sibanye_context_without_case_anchor_review,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0572,Engineering News,https://www.engineeringnews.co.za/article/sibanye-cements-lithium-expansion-with-keliber-foundation-stone-laying-2023-05-11,https://engineeringnews.co.za/article/sibanye-cements-lithium-expansion-with-keliber-foundation-stone-laying-2023-05-11,2023,Sibanye Cements Lithium Expansion With Keliber Foundation Stone Laying,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-cements-lithium-expansion-with-keliber-foundation-stone-laying-2023-05-11,retrieved_extracted,,2023-05-11,525,9d2729e0f445da3b49413b1ba4a831b8d0d28433b8b9079c3b093c9adc07035f,0,6,,0,,0,0,,0,0,earnings_results;funding_debt;dividend_rights;exploration_project,12,4,false,false,false,ambiguous_secondary_review,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0573,Engineering News,https://www.engineeringnews.co.za/article/sibanye-ceo-eyes-future-gold-ma-worth-as-much-as-5bn-2020-02-24,https://engineeringnews.co.za/article/sibanye-ceo-eyes-future-gold-ma-worth-as-much-as-5bn-2020-02-24,2020,Sibanye Ceo Eyes Future Gold Ma Worth As Much As 5Bn,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-ceo-eyes-future-gold-ma-worth-as-much-as-5bn-2020-02-24,retrieved_extracted,,2020-02-24,658,fdddc5394bf1ee24c460332d9f49116160a02137dc0ef9473a00da927740a7f9,0,6,,0,worker_miner,1,1,,0,0,share_price;earnings_results;funding_debt;transaction;dividend_rights,11,5,false,false,false,ambiguous_secondary_review,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0574,Engineering News,https://www.engineeringnews.co.za/article/sibanye-ceo-lauded-at-international-conference-2015-12-04,https://engineeringnews.co.za/article/sibanye-ceo-lauded-at-international-conference-2015-12-04,2015,Sibanye Ceo Lauded At International Conference,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-ceo-lauded-at-international-conference-2015-12-04,retrieved_extracted,,2015-12-04,415,bfb2dee91047282436bb1d082807eaa758419b89049bcfe6a4b70b8f22e3b201,0,4,,0,,0,0,,0,0,earnings_results,2,1,false,false,false,ambiguous_secondary_review,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0575,Engineering News,https://www.engineeringnews.co.za/article/sibanye-ceo-says-seismic-events-a-fact-of-life-for-south-africa-mines-2018-06-07,https://engineeringnews.co.za/article/sibanye-ceo-says-seismic-events-a-fact-of-life-for-south-africa-mines-2018-06-07,2018,Sibanye Ceo Says Seismic Events A Fact Of Life For South Africa Mines,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-ceo-says-seismic-events-a-fact-of-life-for-south-africa-mines-2018-06-07,retrieved_extracted,,2018-06-07,724,c2d33562d69a8244646129c95d454a036a087e773f1e3f847644a826302dc51f,0,5,,0,worker_miner;shooting_death;union,11,3,,0,0,share_price;earnings_results,3,2,false,false,false,sibanye_context_without_case_anchor_review,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0576,Engineering News,https://www.engineeringnews.co.za/article/sibanye-ceo-says-zambias-mopani-copper-mines-investment-not-onerous-2023-10-05,https://engineeringnews.co.za/article/sibanye-ceo-says-zambias-mopani-copper-mines-investment-not-onerous-2023-10-05,2023,Sibanye Ceo Says Zambias Mopani Copper Mines Investment Not Onerous,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-ceo-says-zambias-mopani-copper-mines-investment-not-onerous-2023-10-05,retrieved_extracted,,2023-10-05,666,c21aa6b70b63fe6c8330fd39005eeebf4e84c80ccc99bab1401a6c1107ca3824,0,6,,0,wage,1,1,,0,0,earnings_results;production_output;funding_debt;transaction;dividend_rights,9,5,false,false,false,ambiguous_secondary_review,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0577,Engineering News,https://www.engineeringnews.co.za/article/sibanye-ceo-sees-wage-strike-unlikely-at-platinum-mines-2019-10-25,https://engineeringnews.co.za/article/sibanye-ceo-sees-wage-strike-unlikely-at-platinum-mines-2019-10-25,2019,Sibanye Ceo Sees Wage Strike Unlikely At Platinum Mines,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-ceo-sees-wage-strike-unlikely-at-platinum-mines-2019-10-25,retrieved_extracted,,2019-10-25,423,bbebd73552004090a0aaa93f1a38cc250e8ef717dab92894e457117d865618ca,0,2,marikana,1,strike;worker_miner;wage;union,16,4,commission_inquiry,1,1,earnings_results,2,1,false,false,true,strong_case_context_supported,Body contains a high-specificity Marikana case term reinforced by labour/event/social/governance context.,,,
