record_id,stakeholder_group,criterion,matched_sentences,distinct_phrase_families,sentence_units,relevant_s1_f1,relevant_s2_f1,relevant_s2_f2,relevant_s3_f2
DISC-MEDIA-0058,government,Geological Feasibility,0,0,34,false,false,false,false
DISC-MEDIA-0058,government,IRR,0,0,34,false,false,false,false
DISC-MEDIA-0058,government,Local Employment,1,1,34,true,false,false,false
DISC-MEDIA-0058,government,Market Stability,0,0,34,false,false,false,false
DISC-MEDIA-0058,government,NPV,0,0,34,false,false,false,false
DISC-MEDIA-0059,government,Community Infrastructure,0,0,38,false,false,false,false
DISC-MEDIA-0059,government,Geological Feasibility,0,0,38,false,false,false,false
DISC-MEDIA-0059,government,IRR,0,0,38,false,false,false,false
DISC-MEDIA-0059,government,Local Employment,0,0,38,false,false,false,false
DISC-MEDIA-0059,government,Market Stability,0,0,38,false,false,false,false
DISC-MEDIA-0059,government,NPV,0,0,38,false,false,false,false
DISC-MEDIA-0060,government,Community Infrastructure,1,1,62,true,false,false,false
DISC-MEDIA-0060,government,Geological Feasibility,0,0,62,false,false,false,false
DISC-MEDIA-0060,government,IRR,0,0,62,false,false,false,false
DISC-MEDIA-0060,government,Local Employment,5,4,62,true,true,true,true
DISC-MEDIA-0060,government,Market Stability,0,0,62,false,false,false,false
DISC-MEDIA-0060,government,NPV,0,0,62,false,false,false,false
DISC-MEDIA-0061,government,Community Infrastructure,0,0,41,false,false,false,false
DISC-MEDIA-0061,government,Geological Feasibility,0,0,41,false,false,false,false
DISC-MEDIA-0061,government,IRR,0,0,41,false,false,false,false
DISC-MEDIA-0061,government,Local Employment,1,1,41,true,false,false,false
DISC-MEDIA-0061,government,Market Stability,0,0,41,false,false,false,false
DISC-MEDIA-0061,government,NPV,0,0,41,false,false,false,false
DISC-MEDIA-0062,government,Community Infrastructure,0,0,40,false,false,false,false
DISC-MEDIA-0062,government,Geological Feasibility,0,0,40,false,false,false,false
DISC-MEDIA-0062,government,IRR,0,0,40,false,false,false,false
DISC-MEDIA-0062,government,Local Employment,0,0,40,false,false,false,false
DISC-MEDIA-0062,government,Market Stability,0,0,40,false,false,false,false
DISC-MEDIA-0062,government,NPV,0,0,40,false,false,false,false
DISC-MEDIA-0064,labour,Community Infrastructure,2,2,81,true,true,true,false
DISC-MEDIA-0064,labour,Geological Feasibility,0,0,81,false,false,false,false
DISC-MEDIA-0064,labour,IRR,0,0,81,false,false,false,false
DISC-MEDIA-0064,labour,Local Employment,24,5,81,true,true,true,true
DISC-MEDIA-0064,labour,Market Stability,0,0,81,false,false,false,false
DISC-MEDIA-0064,labour,NPV,0,0,81,false,false,false,false
DISC-MEDIA-0065,government,Community Infrastructure,0,0,53,false,false,false,false
DISC-MEDIA-0065,government,Geological Feasibility,0,0,53,false,false,false,false
DISC-MEDIA-0065,government,IRR,0,0,53,false,false,false,false
DISC-MEDIA-0065,government,Local Employment,5,2,53,true,true,true,true
DISC-MEDIA-0065,government,Market Stability,0,0,53,false,false,false,false
DISC-MEDIA-0065,government,NPV,0,0,53,false,false,false,false
DISC-MEDIA-0066,government,Community Infrastructure,1,1,32,true,false,false,false
DISC-MEDIA-0066,government,Geological Feasibility,0,0,32,false,false,false,false
DISC-MEDIA-0066,government,IRR,0,0,32,false,false,false,false
DISC-MEDIA-0066,government,Local Employment,2,2,32,true,true,true,false
DISC-MEDIA-0066,government,Market Stability,0,0,32,false,false,false,false
DISC-MEDIA-0066,government,NPV,0,0,32,false,false,false,false
DISC-MEDIA-0067,government,Community Infrastructure,0,0,31,false,false,false,false
DISC-MEDIA-0067,government,Geological Feasibility,1,1,31,true,false,false,false
DISC-MEDIA-0067,government,IRR,0,0,31,false,false,false,false
DISC-MEDIA-0067,government,Local Employment,3,2,31,true,true,true,true
DISC-MEDIA-0067,government,Market Stability,0,0,31,false,false,false,false
DISC-MEDIA-0067,government,NPV,0,0,31,false,false,false,false
DISC-MEDIA-0068,government,Community Infrastructure,0,0,26,false,false,false,false
DISC-MEDIA-0068,government,Geological Feasibility,1,1,26,true,false,false,false
DISC-MEDIA-0068,government,IRR,0,0,26,false,false,false,false
DISC-MEDIA-0068,government,Local Employment,2,2,26,true,true,true,false
DISC-MEDIA-0068,government,Market Stability,0,0,26,false,false,false,false
DISC-MEDIA-0068,government,NPV,0,0,26,false,false,false,false
DISC-MEDIA-0069,community,Community Infrastructure,0,0,45,false,false,false,false
DISC-MEDIA-0069,community,Geological Feasibility,0,0,45,false,false,false,false
DISC-MEDIA-0069,community,IRR,0,0,45,false,false,false,false
DISC-MEDIA-0069,community,Local Employment,1,1,45,true,false,false,false
DISC-MEDIA-0069,community,Market Stability,0,0,45,false,false,false,false
DISC-MEDIA-0069,community,NPV,0,0,45,false,false,false,false
DISC-MEDIA-0070,government,Community Infrastructure,0,0,42,false,false,false,false
DISC-MEDIA-0070,government,Geological Feasibility,0,0,42,false,false,false,false
DISC-MEDIA-0070,government,IRR,0,0,42,false,false,false,false
DISC-MEDIA-0070,government,Local Employment,0,0,42,false,false,false,false
DISC-MEDIA-0070,government,Market Stability,0,0,42,false,false,false,false
DISC-MEDIA-0070,government,NPV,0,0,42,false,false,false,false
DISC-MEDIA-0071,government,Community Infrastructure,1,1,45,true,false,false,false
DISC-MEDIA-0071,government,Geological Feasibility,0,0,45,false,false,false,false
DISC-MEDIA-0071,government,IRR,0,0,45,false,false,false,false
DISC-MEDIA-0071,government,Local Employment,1,1,45,true,false,false,false
DISC-MEDIA-0071,government,Market Stability,0,0,45,false,false,false,false
DISC-MEDIA-0071,government,NPV,0,0,45,false,false,false,false
DISC-MEDIA-0072,government,Community Infrastructure,0,0,21,false,false,false,false
DISC-MEDIA-0072,government,Geological Feasibility,0,0,21,false,false,false,false
DISC-MEDIA-0072,government,IRR,0,0,21,false,false,false,false
DISC-MEDIA-0072,government,Local Employment,2,2,21,true,true,true,false
DISC-MEDIA-0072,government,Market Stability,0,0,21,false,false,false,false
DISC-MEDIA-0072,government,NPV,0,0,21,false,false,false,false
DISC-MEDIA-0073,government,Community Infrastructure,0,0,42,false,false,false,false
DISC-MEDIA-0073,government,Geological Feasibility,0,0,42,false,false,false,false
DISC-MEDIA-0073,government,IRR,0,0,42,false,false,false,false
DISC-MEDIA-0073,government,Local Employment,1,1,42,true,false,false,false
DISC-MEDIA-0073,government,Market Stability,0,0,42,false,false,false,false
DISC-MEDIA-0073,government,NPV,0,0,42,false,false,false,false
DISC-MEDIA-0074,government,Community Infrastructure,0,0,39,false,false,false,false
DISC-MEDIA-0074,government,Geological Feasibility,0,0,39,false,false,false,false
DISC-MEDIA-0074,government,IRR,0,0,39,false,false,false,false
DISC-MEDIA-0074,government,Local Employment,1,1,39,true,false,false,false
DISC-MEDIA-0074,government,Market Stability,0,0,39,false,false,false,false
DISC-MEDIA-0074,government,NPV,0,0,39,false,false,false,false
DISC-MEDIA-0075,government,Community Infrastructure,0,0,52,false,false,false,false
DISC-MEDIA-0075,government,Geological Feasibility,0,0,52,false,false,false,false
DISC-MEDIA-0075,government,IRR,0,0,52,false,false,false,false
DISC-MEDIA-0075,government,Local Employment,14,4,52,true,true,true,true
DISC-MEDIA-0075,government,Market Stability,0,0,52,false,false,false,false
DISC-MEDIA-0075,government,NPV,0,0,52,false,false,false,false
DISC-MEDIA-0076,community,Community Infrastructure,2,1,74,true,true,false,false
DISC-MEDIA-0076,community,Geological Feasibility,0,0,74,false,false,false,false
DISC-MEDIA-0076,community,IRR,0,0,74,false,false,false,false
DISC-MEDIA-0076,community,Local Employment,8,3,74,true,true,true,true
DISC-MEDIA-0076,community,Market Stability,0,0,74,false,false,false,false
DISC-MEDIA-0076,community,NPV,0,0,74,false,false,false,false
DISC-MEDIA-0077,government,Community Infrastructure,2,2,48,true,true,true,false
DISC-MEDIA-0077,government,Geological Feasibility,0,0,48,false,false,false,false
DISC-MEDIA-0077,government,IRR,0,0,48,false,false,false,false
DISC-MEDIA-0077,government,Local Employment,17,3,48,true,true,true,true
DISC-MEDIA-0077,government,Market Stability,0,0,48,false,false,false,false
DISC-MEDIA-0077,government,NPV,0,0,48,false,false,false,false
DISC-MEDIA-0078,government,Community Infrastructure,0,0,44,false,false,false,false
DISC-MEDIA-0078,government,Geological Feasibility,0,0,44,false,false,false,false
DISC-MEDIA-0078,government,IRR,0,0,44,false,false,false,false
DISC-MEDIA-0078,government,Local Employment,0,0,44,false,false,false,false
DISC-MEDIA-0078,government,Market Stability,0,0,44,false,false,false,false
DISC-MEDIA-0078,government,NPV,0,0,44,false,false,false,false
DISC-MEDIA-0079,government,Community Infrastructure,0,0,37,false,false,false,false
DISC-MEDIA-0079,government,Geological Feasibility,0,0,37,false,false,false,false
DISC-MEDIA-0079,government,IRR,0,0,37,false,false,false,false
DISC-MEDIA-0079,government,Local Employment,1,1,37,true,false,false,false
DISC-MEDIA-0079,government,Market Stability,0,0,37,false,false,false,false
DISC-MEDIA-0079,government,NPV,0,0,37,false,false,false,false
DISC-MEDIA-0080,government,Community Infrastructure,0,0,20,false,false,false,false
DISC-MEDIA-0080,government,Geological Feasibility,0,0,20,false,false,false,false
DISC-MEDIA-0080,government,IRR,0,0,20,false,false,false,false
DISC-MEDIA-0080,government,Local Employment,7,3,20,true,true,true,true
DISC-MEDIA-0080,government,Market Stability,0,0,20,false,false,false,false
DISC-MEDIA-0080,government,NPV,0,0,20,false,false,false,false
DISC-MEDIA-0081,government,Community Infrastructure,2,1,29,true,true,false,false
DISC-MEDIA-0081,government,Geological Feasibility,0,0,29,false,false,false,false
DISC-MEDIA-0081,government,IRR,0,0,29,false,false,false,false
DISC-MEDIA-0081,government,Local Employment,3,2,29,true,true,true,true
DISC-MEDIA-0081,government,Market Stability,0,0,29,false,false,false,false
DISC-MEDIA-0081,government,NPV,0,0,29,false,false,false,false
DISC-MEDIA-0082,government,Community Infrastructure,1,1,48,true,false,false,false
DISC-MEDIA-0082,government,Geological Feasibility,1,1,48,true,false,false,false
DISC-MEDIA-0082,government,IRR,0,0,48,false,false,false,false
DISC-MEDIA-0082,government,Local Employment,7,4,48,true,true,true,true
DISC-MEDIA-0082,government,Market Stability,0,0,48,false,false,false,false
DISC-MEDIA-0082,government,NPV,0,0,48,false,false,false,false
DISC-MEDIA-0083,government,Community Infrastructure,0,0,32,false,false,false,false
DISC-MEDIA-0083,government,Geological Feasibility,0,0,32,false,false,false,false
DISC-MEDIA-0083,government,IRR,0,0,32,false,false,false,false
DISC-MEDIA-0083,government,Local Employment,1,1,32,true,false,false,false
DISC-MEDIA-0083,government,Market Stability,0,0,32,false,false,false,false
DISC-MEDIA-0083,government,NPV,0,0,32,false,false,false,false
DISC-MEDIA-0084,labour,Community Infrastructure,0,0,40,false,false,false,false
DISC-MEDIA-0084,labour,Geological Feasibility,0,0,40,false,false,false,false
DISC-MEDIA-0084,labour,IRR,0,0,40,false,false,false,false
DISC-MEDIA-0084,labour,Local Employment,8,2,40,true,true,true,true
DISC-MEDIA-0084,labour,Market Stability,0,0,40,false,false,false,false
DISC-MEDIA-0084,labour,NPV,0,0,40,false,false,false,false
DISC-MEDIA-0086,labour,Community Infrastructure,0,0,44,false,false,false,false
DISC-MEDIA-0086,labour,Geological Feasibility,0,0,44,false,false,false,false
DISC-MEDIA-0086,labour,IRR,0,0,44,false,false,false,false
DISC-MEDIA-0086,labour,Local Employment,8,2,44,true,true,true,true
DISC-MEDIA-0086,labour,Market Stability,0,0,44,false,false,false,false
DISC-MEDIA-0086,labour,NPV,0,0,44,false,false,false,false
DISC-MEDIA-0087,labour,Community Infrastructure,0,0,44,false,false,false,false
DISC-MEDIA-0087,labour,Geological Feasibility,0,0,44,false,false,false,false
DISC-MEDIA-0087,labour,IRR,0,0,44,false,false,false,false
DISC-MEDIA-0087,labour,Local Employment,7,3,44,true,true,true,true
DISC-MEDIA-0087,labour,Market Stability,0,0,44,false,false,false,false
DISC-MEDIA-0087,labour,NPV,0,0,44,false,false,false,false
DISC-MEDIA-0088,labour,Community Infrastructure,0,0,31,false,false,false,false
DISC-MEDIA-0088,labour,Geological Feasibility,0,0,31,false,false,false,false
DISC-MEDIA-0088,labour,IRR,0,0,31,false,false,false,false
DISC-MEDIA-0088,labour,Local Employment,9,2,31,true,true,true,true
DISC-MEDIA-0088,labour,Market Stability,0,0,31,false,false,false,false
DISC-MEDIA-0088,labour,NPV,0,0,31,false,false,false,false
DISC-MEDIA-0089,labour,Community Infrastructure,1,1,37,true,false,false,false
DISC-MEDIA-0089,labour,Geological Feasibility,0,0,37,false,false,false,false
DISC-MEDIA-0089,labour,IRR,0,0,37,false,false,false,false
DISC-MEDIA-0089,labour,Local Employment,6,3,37,true,true,true,true
DISC-MEDIA-0089,labour,Market Stability,0,0,37,false,false,false,false
DISC-MEDIA-0089,labour,NPV,0,0,37,false,false,false,false
DISC-MEDIA-0090,labour,Community Infrastructure,0,0,11,false,false,false,false
DISC-MEDIA-0090,labour,Geological Feasibility,0,0,11,false,false,false,false
DISC-MEDIA-0090,labour,IRR,0,0,11,false,false,false,false
DISC-MEDIA-0090,labour,Local Employment,6,4,11,true,true,true,true
DISC-MEDIA-0090,labour,Market Stability,0,0,11,false,false,false,false
DISC-MEDIA-0090,labour,NPV,0,0,11,false,false,false,false
DISC-MEDIA-0091,government,Community Infrastructure,0,0,43,false,false,false,false
DISC-MEDIA-0091,government,Geological Feasibility,1,1,43,true,false,false,false
DISC-MEDIA-0091,government,IRR,0,0,43,false,false,false,false
DISC-MEDIA-0091,government,Local Employment,4,4,43,true,true,true,true
DISC-MEDIA-0091,government,Market Stability,0,0,43,false,false,false,false
DISC-MEDIA-0091,government,NPV,0,0,43,false,false,false,false
DISC-MEDIA-0092,labour,Community Infrastructure,0,0,33,false,false,false,false
DISC-MEDIA-0092,labour,Geological Feasibility,0,0,33,false,false,false,false
DISC-MEDIA-0092,labour,IRR,0,0,33,false,false,false,false
DISC-MEDIA-0092,labour,Local Employment,13,4,33,true,true,true,true
DISC-MEDIA-0092,labour,Market Stability,0,0,33,false,false,false,false
DISC-MEDIA-0092,labour,NPV,0,0,33,false,false,false,false
DISC-MEDIA-0093,labour,Community Infrastructure,0,0,49,false,false,false,false
DISC-MEDIA-0093,labour,Geological Feasibility,0,0,49,false,false,false,false
DISC-MEDIA-0093,labour,IRR,0,0,49,false,false,false,false
DISC-MEDIA-0093,labour,Local Employment,3,2,49,true,true,true,true
DISC-MEDIA-0093,labour,Market Stability,0,0,49,false,false,false,false
DISC-MEDIA-0093,labour,NPV,0,0,49,false,false,false,false
DISC-MEDIA-0094,government,Community Infrastructure,0,0,91,false,false,false,false
DISC-MEDIA-0094,government,Geological Feasibility,0,0,91,false,false,false,false
DISC-MEDIA-0094,government,IRR,0,0,91,false,false,false,false
DISC-MEDIA-0094,government,Local Employment,0,0,91,false,false,false,false
DISC-MEDIA-0094,government,Market Stability,0,0,91,false,false,false,false
DISC-MEDIA-0094,government,NPV,0,0,91,false,false,false,false
DISC-MEDIA-0095,labour,Community Infrastructure,0,0,44,false,false,false,false
DISC-MEDIA-0095,labour,Geological Feasibility,0,0,44,false,false,false,false
DISC-MEDIA-0095,labour,IRR,0,0,44,false,false,false,false
DISC-MEDIA-0095,labour,Local Employment,3,2,44,true,true,true,true
DISC-MEDIA-0095,labour,Market Stability,0,0,44,false,false,false,false
DISC-MEDIA-0095,labour,NPV,0,0,44,false,false,false,false
DISC-MEDIA-0096,government,Community Infrastructure,2,1,73,true,true,false,false
DISC-MEDIA-0096,government,Geological Feasibility,0,0,73,false,false,false,false
DISC-MEDIA-0096,government,IRR,0,0,73,false,false,false,false
DISC-MEDIA-0096,government,Local Employment,3,3,73,true,true,true,true
DISC-MEDIA-0096,government,Market Stability,0,0,73,false,false,false,false
DISC-MEDIA-0096,government,NPV,0,0,73,false,false,false,false
DISC-MEDIA-0097,government,Community Infrastructure,1,1,93,true,false,false,false
DISC-MEDIA-0097,government,Geological Feasibility,0,0,93,false,false,false,false
DISC-MEDIA-0097,government,IRR,0,0,93,false,false,false,false
DISC-MEDIA-0097,government,Local Employment,2,1,93,true,true,false,false
DISC-MEDIA-0097,government,Market Stability,0,0,93,false,false,false,false
DISC-MEDIA-0097,government,NPV,0,0,93,false,false,false,false
DISC-MEDIA-0098,government,Community Infrastructure,0,0,42,false,false,false,false
DISC-MEDIA-0098,government,Geological Feasibility,0,0,42,false,false,false,false
DISC-MEDIA-0098,government,IRR,0,0,42,false,false,false,false
DISC-MEDIA-0098,government,Local Employment,4,3,42,true,true,true,true
DISC-MEDIA-0098,government,Market Stability,0,0,42,false,false,false,false
DISC-MEDIA-0098,government,NPV,0,0,42,false,false,false,false
DISC-MEDIA-0099,government,Community Infrastructure,0,0,37,false,false,false,false
